date,state,cases_new,deaths_new,beds,beds_covid,beds_icu_covid,cum_cases,cum_deaths
2020-01-13,Perlis,,,,,,,
2020-01-14,Sabah,,,,,,,
2020-01-14,Putrajaya,,,,,,,
2020-01-14,Labuan,,,,,,,
2020-01-14,Kuala Lumpur,,,,,,,
2020-01-14,Terengganu,,,,,,,
2020-01-14,Selangor,,,,,,,
2020-01-14,Sarawak,,,,,,,
2020-01-14,Penang,,,,,,,
2020-01-14,Kelantan,,,,,,,
2020-01-14,Perak,,,,,,,
2020-01-14,Pahang,,,,,,,
2020-01-14,Negeri Sembilan,,,,,,,
2020-01-14,Malacca,,,,,,,
2020-01-14,Kedah,,,,,,,
2020-01-14,Johor,,,,,,,
2020-01-14,Perlis,,,,,,,
2020-01-15,Selangor,,,,,,,
2020-01-15,Terengganu,,,,,,,
2020-01-15,Sarawak,,,,,,,
2020-01-15,Labuan,,,,,,,
2020-01-15,Putrajaya,,,,,,,
2020-01-15,Sabah,,,,,,,
2020-01-15,Kuala Lumpur,,,,,,,
2020-01-15,Penang,,,,,,,
2020-01-15,Perlis,,,,,,,
2020-01-15,Perak,,,,,,,
2020-01-15,Pahang,,,,,,,
2020-01-15,Negeri Sembilan,,,,,,,
2020-01-15,Malacca,,,,,,,
2020-01-15,Kelantan,,,,,,,
2020-01-15,Kedah,,,,,,,
2020-01-15,Johor,,,,,,,
2020-01-16,Putrajaya,,,,,,,
2020-01-16,Labuan,,,,,,,
2020-01-16,Kuala Lumpur,,,,,,,
2020-01-16,Terengganu,,,,,,,
2020-01-16,Selangor,,,,,,,
2020-01-16,Sarawak,,,,,,,
2020-01-16,Sabah,,,,,,,
2020-01-16,Penang,,,,,,,
2020-01-16,Perak,,,,,,,
2020-01-16,Pahang,,,,,,,
2020-01-16,Negeri Sembilan,,,,,,,
2020-01-16,Malacca,,,,,,,
2020-01-16,Kelantan,,,,,,,
2020-01-16,Kedah,,,,,,,
2020-01-16,Johor,,,,,,,
2020-01-16,Perlis,,,,,,,
2020-01-17,Sabah,,,,,,,
2020-01-17,Putrajaya,,,,,,,
2020-01-17,Labuan,,,,,,,
2020-01-17,Kuala Lumpur,,,,,,,
2020-01-17,Terengganu,,,,,,,
2020-01-17,Selangor,,,,,,,
2020-01-17,Sarawak,,,,,,,
2020-01-17,Penang,,,,,,,
2020-01-17,Johor,,,,,,,
2020-01-17,Perak,,,,,,,
2020-01-17,Pahang,,,,,,,
2020-01-17,Negeri Sembilan,,,,,,,
2020-01-17,Malacca,,,,,,,
2020-01-17,Kelantan,,,,,,,
2020-01-17,Kedah,,,,,,,
2020-01-17,Perlis,,,,,,,
2020-01-18,Penang,,,,,,,
2020-01-18,Labuan,,,,,,,
2020-01-18,Kuala Lumpur,,,,,,,
2020-01-18,Terengganu,,,,,,,
2020-01-18,Selangor,,,,,,,
2020-01-18,Sarawak,,,,,,,
2020-01-18,Sabah,,,,,,,
2020-01-18,Putrajaya,,,,,,,
2020-01-18,Perlis,,,,,,,
2020-01-18,Pahang,,,,,,,
2020-01-18,Johor,,,,,,,
2020-01-18,Kedah,,,,,,,
2020-01-18,Perak,,,,,,,
2020-01-18,Malacca,,,,,,,
2020-01-18,Negeri Sembilan,,,,,,,
2020-01-18,Kelantan,,,,,,,
2020-01-19,Putrajaya,,,,,,,
2020-01-19,Labuan,,,,,,,
2020-01-19,Kuala Lumpur,,,,,,,
2020-01-19,Terengganu,,,,,,,
2020-01-19,Selangor,,,,,,,
2020-01-19,Sabah,,,,,,,
2020-01-19,Penang,,,,,,,
2020-01-19,Sarawak,,,,,,,
2020-01-19,Perak,,,,,,,
2020-01-19,Pahang,,,,,,,
2020-01-19,Negeri Sembilan,,,,,,,
2020-01-19,Malacca,,,,,,,
2020-01-19,Kelantan,,,,,,,
2020-01-19,Kedah,,,,,,,
2020-01-19,Johor,,,,,,,
2020-01-19,Perlis,,,,,,,
2020-01-20,Sabah,,,,,,,
2020-01-20,Labuan,,,,,,,
2020-01-20,Kuala Lumpur,,,,,,,
2020-01-20,Putrajaya,,,,,,,
2020-01-20,Terengganu,,,,,,,
2020-01-20,Selangor,,,,,,,
2020-01-20,Sarawak,,,,,,,
2020-01-20,Penang,,,,,,,
2020-01-20,Kelantan,,,,,,,
2020-01-20,Perak,,,,,,,
2020-01-20,Pahang,,,,,,,
2020-01-20,Negeri Sembilan,,,,,,,
2020-01-20,Malacca,,,,,,,
2020-01-20,Kedah,,,,,,,
2020-01-20,Perlis,,,,,,,
2020-01-20,Johor,,,,,,,
2020-01-21,Penang,,,,,,,
2020-01-21,Putrajaya,,,,,,,
2020-01-21,Labuan,,,,,,,
2020-01-21,Kuala Lumpur,,,,,,,
2020-01-21,Terengganu,,,,,,,
2020-01-21,Selangor,,,,,,,
2020-01-21,Sarawak,,,,,,,
2020-01-21,Sabah,,,,,,,
2020-01-21,Perlis,,,,,,,
2020-01-21,Pahang,,,,,,,
2020-01-21,Negeri Sembilan,,,,,,,
2020-01-21,Malacca,,,,,,,
2020-01-21,Kelantan,,,,,,,
2020-01-21,Kedah,,,,,,,
2020-01-21,Johor,,,,,,,
2020-01-21,Perak,,,,,,,
2020-01-22,Labuan,,,,,,,
2020-01-22,Kuala Lumpur,,,,,,,
2020-01-22,Terengganu,,,,,,,
2020-01-22,Selangor,,,,,,,
2020-01-22,Sarawak,,,,,,,
2020-01-22,Sabah,,,,,,,
2020-01-22,Penang,,,,,,,
2020-01-22,Putrajaya,,,,,,,
2020-01-22,Perak,,,,,,,
2020-01-22,Pahang,,,,,,,
2020-01-22,Negeri Sembilan,,,,,,,
2020-01-22,Malacca,,,,,,,
2020-01-22,Kelantan,,,,,,,
2020-01-22,Kedah,,,,,,,
2020-01-22,Johor,,,,,,,
2020-01-22,Perlis,,,,,,,
2020-01-23,Putrajaya,,,,,,,
2020-01-23,Labuan,,,,,,,
2020-01-23,Kuala Lumpur,,,,,,,
2020-01-23,Terengganu,,,,,,,
2020-01-23,Selangor,,,,,,,
2020-01-23,Sarawak,,,,,,,
2020-01-23,Sabah,,,,,,,
2020-01-23,Penang,,,,,,,
2020-01-23,Perlis,,,,,,,
2020-01-23,Pahang,,,,,,,
2020-01-23,Negeri Sembilan,,,,,,,
2020-01-23,Malacca,,,,,,,
2020-01-23,Kelantan,,,,,,,
2020-01-23,Kedah,,,,,,,
2020-01-23,Johor,,,,,,,
2020-01-23,Perak,,,,,,,
2020-01-24,Sabah,,,,,,,
2020-01-24,Putrajaya,,,,,,,
2020-01-24,Labuan,,,,,,,
2020-01-24,Kuala Lumpur,,,,,,,
2020-01-24,Terengganu,,,,,,,
2020-01-24,Sarawak,,,,,,,
2020-01-24,Penang,,,,,,,
2020-01-24,Selangor,,,,,,,
2020-01-24,Perak,,,,,,,
2020-01-24,Johor,,,,,,,
2020-01-24,Kedah,,,,,,,
2020-01-24,Kelantan,,,,,,,
2020-01-24,Perlis,,,,,,,
2020-01-24,Negeri Sembilan,,,,,,,
2020-01-24,Pahang,,,,,,,
2020-01-24,Malacca,,,,,,,
2020-01-25,Putrajaya,0.0,,,,,0.0,
2020-01-25,Labuan,0.0,,,,,0.0,
2020-01-25,Kuala Lumpur,0.0,,,,,0.0,
2020-01-25,Terengganu,0.0,,,,,0.0,
2020-01-25,Selangor,0.0,,,,,0.0,
2020-01-25,Sabah,0.0,,,,,0.0,
2020-01-25,Penang,0.0,,,,,0.0,
2020-01-25,Sarawak,0.0,,,,,0.0,
2020-01-25,Perak,0.0,,,,,0.0,
2020-01-25,Pahang,0.0,,,,,0.0,
2020-01-25,Negeri Sembilan,0.0,,,,,0.0,
2020-01-25,Malacca,0.0,,,,,0.0,
2020-01-25,Kelantan,0.0,,,,,0.0,
2020-01-25,Kedah,0.0,,,,,0.0,
2020-01-25,Johor,4.0,,,,,4.0,
2020-01-25,Perlis,0.0,,,,,0.0,
2020-01-26,Sabah,0.0,,,,,0.0,
2020-01-26,Putrajaya,0.0,,,,,0.0,
2020-01-26,Labuan,0.0,,,,,0.0,
2020-01-26,Kuala Lumpur,0.0,,,,,0.0,
2020-01-26,Terengganu,0.0,,,,,0.0,
2020-01-26,Selangor,0.0,,,,,0.0,
2020-01-26,Sarawak,0.0,,,,,0.0,
2020-01-26,Penang,0.0,,,,,0.0,
2020-01-26,Kelantan,0.0,,,,,0.0,
2020-01-26,Perak,0.0,,,,,0.0,
2020-01-26,Pahang,0.0,,,,,0.0,
2020-01-26,Negeri Sembilan,0.0,,,,,0.0,
2020-01-26,Malacca,0.0,,,,,0.0,
2020-01-26,Kedah,0.0,,,,,0.0,
2020-01-26,Johor,0.0,,,,,4.0,
2020-01-26,Perlis,0.0,,,,,0.0,
2020-01-27,Selangor,0.0,,,,,0.0,
2020-01-27,Terengganu,0.0,,,,,0.0,
2020-01-27,Sarawak,0.0,,,,,0.0,
2020-01-27,Labuan,0.0,,,,,0.0,
2020-01-27,Putrajaya,0.0,,,,,0.0,
2020-01-27,Sabah,0.0,,,,,0.0,
2020-01-27,Kuala Lumpur,0.0,,,,,0.0,
2020-01-27,Penang,0.0,,,,,0.0,
2020-01-27,Perlis,0.0,,,,,0.0,
2020-01-27,Perak,0.0,,,,,0.0,
2020-01-27,Pahang,0.0,,,,,0.0,
2020-01-27,Negeri Sembilan,0.0,,,,,0.0,
2020-01-27,Malacca,0.0,,,,,0.0,
2020-01-27,Kelantan,0.0,,,,,0.0,
2020-01-27,Kedah,0.0,,,,,0.0,
2020-01-27,Johor,0.0,,,,,4.0,
2020-01-28,Putrajaya,0.0,,,,,0.0,
2020-01-28,Labuan,0.0,,,,,0.0,
2020-01-28,Terengganu,0.0,,,,,0.0,
2020-01-28,Selangor,0.0,,,,,0.0,
2020-01-28,Sarawak,0.0,,,,,0.0,
2020-01-28,Sabah,0.0,,,,,0.0,
2020-01-28,Penang,0.0,,,,,0.0,
2020-01-28,Kuala Lumpur,0.0,,,,,0.0,
2020-01-28,Perak,0.0,,,,,0.0,
2020-01-28,Pahang,0.0,,,,,0.0,
2020-01-28,Negeri Sembilan,0.0,,,,,0.0,
2020-01-28,Malacca,0.0,,,,,0.0,
2020-01-28,Kelantan,0.0,,,,,0.0,
2020-01-28,Kedah,0.0,,,,,0.0,
2020-01-28,Johor,0.0,,,,,4.0,
2020-01-28,Perlis,0.0,,,,,0.0,
2020-01-29,Putrajaya,0.0,,,,,0.0,
2020-01-29,Labuan,0.0,,,,,0.0,
2020-01-29,Kuala Lumpur,0.0,,,,,0.0,
2020-01-29,Terengganu,0.0,,,,,0.0,
2020-01-29,Selangor,0.0,,,,,0.0,
2020-01-29,Sarawak,0.0,,,,,0.0,
2020-01-29,Sabah,0.0,,,,,0.0,
2020-01-29,Penang,0.0,,,,,0.0,
2020-01-29,Negeri Sembilan,0.0,,,,,0.0,
2020-01-29,Perak,0.0,,,,,0.0,
2020-01-29,Pahang,0.0,,,,,0.0,
2020-01-29,Malacca,0.0,,,,,0.0,
2020-01-29,Kelantan,0.0,,,,,0.0,
2020-01-29,Kedah,1.0,,,,,1.0,
2020-01-29,Johor,2.0,,,,,6.0,
2020-01-29,Perlis,0.0,,,,,0.0,
2020-01-30,Selangor,0.0,,,,,0.0,
2020-01-30,Terengganu,0.0,,,,,0.0,
2020-01-30,Sarawak,0.0,,,,,0.0,
2020-01-30,Labuan,0.0,,,,,0.0,
2020-01-30,Putrajaya,0.0,,,,,0.0,
2020-01-30,Sabah,0.0,,,,,0.0,
2020-01-30,Kuala Lumpur,0.0,,,,,0.0,
2020-01-30,Penang,0.0,,,,,0.0,
2020-01-30,Perlis,0.0,,,,,0.0,
2020-01-30,Perak,0.0,,,,,0.0,
2020-01-30,Pahang,0.0,,,,,0.0,
2020-01-30,Negeri Sembilan,0.0,,,,,0.0,
2020-01-30,Malacca,0.0,,,,,0.0,
2020-01-30,Kelantan,0.0,,,,,0.0,
2020-01-30,Kedah,0.0,,,,,1.0,
2020-01-30,Johor,1.0,,,,,7.0,
2020-01-31,Labuan,0.0,,,,,0.0,
2020-01-31,Kuala Lumpur,0.0,,,,,0.0,
2020-01-31,Terengganu,0.0,,,,,0.0,
2020-01-31,Selangor,0.0,,,,,0.0,
2020-01-31,Sarawak,0.0,,,,,0.0,
2020-01-31,Sabah,0.0,,,,,0.0,
2020-01-31,Penang,0.0,,,,,0.0,
2020-01-31,Putrajaya,0.0,,,,,0.0,
2020-01-31,Perak,0.0,,,,,0.0,
2020-01-31,Pahang,0.0,,,,,0.0,
2020-01-31,Negeri Sembilan,0.0,,,,,0.0,
2020-01-31,Malacca,0.0,,,,,0.0,
2020-01-31,Kelantan,0.0,,,,,0.0,
2020-01-31,Kedah,0.0,,,,,1.0,
2020-01-31,Johor,0.0,,,,,7.0,
2020-01-31,Perlis,0.0,,,,,0.0,
